avg,max,med,min,q25,q75,std,gyro_avg,gyro_max,gyro_med,gyro_min,gyro_q25,gyro_q75,gyro_std,activity
0.31078711148281823,1.2770150309662673,0.19932037314412782,-0.08414380431512404,0.03811654273291696,0.5076467766743112,0.3334972861867545,0.20279092433612883,1.3739024999501697,0.07574053834384056,0.012530641038208402,0.04171065799656312,0.27819457623084254,0.2700624687752516,standing
0.03819114642059249,0.5324896035174427,0.01712396519882247,-0.0788439018815494,-0.016904421509577328,0.06684466889398652,0.08376594459487996,0.052300525201041954,0.17287314824371777,0.046227979473281985,0.0029474622106738344,0.029747722035071467,0.06888565235382958,0.03014544229928685,standing
-0.006272081600726352,0.2781235468629814,-0.015754157533022645,-0.080413981152883,-0.03721183263685986,0.01440379746189327,0.04601994406294232,0.03312371793795428,0.1177338379301037,0.02896479099199456,0.0038346669753128652,0.018239518633597417,0.04378576042198991,0.019803258681884105,standing
-0.009745004492434864,0.5125950972390015,-0.027203870751242826,-0.07796743608100835,-0.049379109453906646,0.005452504127187358,0.06797910907581509,0.031887646518173475,0.1433108252054814,0.027151933535874487,0.0014203427129735769,0.01878468197394225,0.036544988623690815,0.02224187857059996,standing
-0.004999701900690152,0.28555014708889587,-0.016063555969006896,-0.08031133764186978,-0.039832457496853685,0.0146324661837028,0.05068408346277509,0.03267899449186418,0.11504776216254001,0.028839716792995566,0.005107438026340891,0.019685882174640897,0.0424772059295455,0.017403557759732364,standing
-0.026522878029649886,0.17894324427018854,-0.03643079307166501,-0.07769216325635624,-0.05266448968826595,-0.007591915279561334,0.037343498458077724,0.024160363275430682,0.07380325309069598,0.020657645287146864,0.0008434027434862488,0.01248448842719143,0.03299818230112812,0.015139296340338889,standing
-0.013843640974790038,0.23729837966317457,-0.02361599925117959,-0.07611195073191221,-0.04587664428550832,0.00048327949378704563,0.04724953846895982,0.03789585515455208,0.19239261403428312,0.030189584402530355,0.0016341346550079218,0.017471438932657506,0.0490997360239782,0.030472051002552857,standing
-0.030048944457277703,0.1234047785810108,-0.03662376565863563,-0.08096915323993154,-0.0527141197158994,-0.015766436398634315,0.031021414532556864,0.020982598605274863,0.062038215908286,0.01797677851501209,0.001245362862315845,0.011253950622374085,0.028375844566786813,0.012559322011389207,standing
-0.03299306775601577,0.10136038445980204,-0.037990857281902,-0.08242725662523617,-0.05248204686845508,-0.018873619802263132,0.02764418420003124,0.02146556082077013,0.05684664118210471,0.01954617880673817,0.0008152813862148112,0.012400611229785313,0.02763276951808304,0.01142967233735167,standing
-0.01221217422042836,0.44301419697654676,-0.02881414815579502,-0.07875999323336193,-0.049817186593218335,-0.0013805777500542626,0.06556360208204055,0.030649376908377896,0.30771584311557426,0.021068471053864196,0.001530975079209962,0.013369864617911944,0.03353381291913623,0.034843817353494566,standing
0.12658437135843603,0.749065164484793,0.08200314925996378,-0.05483159425211162,0.0016705547875428065,0.21418455260133268,0.15982268221149012,0.1089278970186315,0.48340850927976986,0.0668039338091321,0.004416905174549774,0.029531092037003027,0.15352510345773604,0.11119140869547557,standing
-0.018610848893177708,0.29375314421453724,-0.03345997891728246,-0.10501575807491259,-0.06123067209610558,-0.002637508859081983,0.0712490415298851,0.05159580228433357,0.1851277563025159,0.03726900148392522,0.007298606295023786,0.021190709265941222,0.06795439914320979,0.040465714048186115,standing
0.03374602696098257,1.405346188129677,-0.002008828712139879,-0.1258825914947669,-0.05615374922146173,0.09277741082524404,0.1327200013209139,0.09063649068757625,0.48432427912868387,0.06649860585201457,0.0030306482452140343,0.03739419316477913,0.11577657515952235,0.07688612871253428,standing
0.00034547097410796824,0.6154964568905756,-0.02478011603965683,-0.12327672159406058,-0.06341014040987059,0.03372078400414312,0.09686844527022435,0.07295984192497507,0.478296051707224,0.045892717045497834,0.004395966638381066,0.029937631882774027,0.08571709458393513,0.07498961920036441,standing
0.027852792662385197,0.6038680160353942,0.0003261649048442311,-0.12154850456066066,-0.044415429665048994,0.08181236566002037,0.10556217226492749,0.09487915733697173,0.4069492020763564,0.07618521040206791,0.005359620397441789,0.04161856467885117,0.13047438767992242,0.0703801449082754,standing
0.0006212719002989813,0.9771349222123102,-0.02304924756060097,-0.12177293328302309,-0.06513728241679603,0.03518621017456236,0.10361401271199194,0.055672831820527506,0.2950008950009725,0.04261144407578475,0.004685062056710755,0.027612780917886354,0.06821090265156637,0.04308338483359359,standing
0.005423036776441692,0.9525910664817234,-0.010944418164545555,-0.1277007878394925,-0.048052192548329334,0.04139057504591445,0.08308216488096759,0.06482327165015214,0.30744422966285206,0.053146415800969744,0.005565668092524849,0.035534113013951055,0.07926600090110839,0.044186622343279615,standing
-0.012623205593711955,0.3095005706615014,-0.026167172450215555,-0.12822351623782183,-0.06488674730801416,0.029419333402831323,0.06965290598037968,0.048878828889902595,0.19571654308931324,0.041600475477237164,0.0033704858297689544,0.02656998538429288,0.06255474840520822,0.031121130886893937,standing
-0.017733405448018887,0.7404889819400509,-0.039001137368011904,-0.13180596323296354,-0.0699961994401174,0.000739683642945542,0.09103492080505808,0.05053892150016854,0.2541895828933856,0.0388578881113465,0.004127442703949452,0.02678160743127481,0.060729402293118524,0.03931918904539409,standing
0.0020936654875345156,0.67447487530421,-0.018665775785011912,-0.13483807638968656,-0.06284936628679721,0.03611789344324032,0.09521387371670476,0.0534090507687704,0.2533946589939028,0.0452702408676689,0.002790163324716342,0.028664246474824673,0.06830309006912957,0.03471155607243824,standing
-0.030956289031916637,0.8640116437921872,-0.04582476882124335,-0.13008286179675954,-0.07482658797451061,-0.005958216590330023,0.06998670083656267,0.04131631026395947,0.25482716004298994,0.034400906939993384,0.00244927654993281,0.02307342894476227,0.050324859561224185,0.027597662808781894,standing
-0.011650329513339936,0.5201990881298046,-0.026829682980793086,-0.13234377663148508,-0.0657640770764589,0.020022872227159212,0.0776535789474095,0.04794817170486347,0.24185840624844662,0.03920514088717891,0.003964284885747971,0.026591343168458174,0.060228969482726526,0.03187683124279423,standing
-0.020454146477553083,0.426023129439602,-0.03435018395570878,-0.1296304400222065,-0.07090841494193055,0.009268682162126896,0.07009106307416962,0.04013043478216644,0.15674483283707935,0.03536954722120979,0.0009733164261451043,0.02302921787152662,0.05067673179582839,0.023457332133729084,standing
-0.02878115790749077,0.7725705147505189,-0.04753772498795159,-0.13041647138946244,-0.07655546031938498,-0.001906440857731985,0.08061504178785175,0.04496088952446813,0.5407728517376683,0.03535537750986524,0.0024857258266996005,0.022597580980896946,0.055479688332269225,0.04331249821916195,standing
-0.007144074167746431,0.7895231719435294,-0.02752545649822697,-0.1267832095488352,-0.06524763940522663,0.02634242827230414,0.08495064124758321,0.04994033716690633,0.34344040544355936,0.041042027254602924,0.0022976289255541345,0.02670406391461069,0.06397276668882093,0.034551359855212474,standing
-0.027438042666355585,0.5809806207576365,-0.04372656383648178,-0.13101146269000094,-0.07547842140656146,-0.002007076877819529,0.07317482597991891,0.03763266300284158,0.19106071165815555,0.031828513533908795,0.002992362989802232,0.021806154849349512,0.04443207828028123,0.025156743696101273,standing
-0.01757740210554848,0.4407255408578727,-0.031786807325520264,-0.13044752768566853,-0.06419638295584207,0.009915368094424393,0.06871238473985741,0.040891029014337346,0.1587364669535278,0.035780553866529285,0.004188048234989874,0.023524268883109614,0.052675221696679965,0.023829440040365756,standing
-0.034093429133907206,0.26378309130855465,-0.04252891035249641,-0.12875300362035572,-0.07197263987791659,-0.008994562805705347,0.056557744071600115,0.035885981967578376,0.16105890773141027,0.0310121095637917,0.003522624569183282,0.022377126409700784,0.04355295773426695,0.020146670974629667,standing
-0.03582646806560905,0.31922582438949726,-0.046172041905215025,-0.13183875210654414,-0.0745506044025838,-0.011485010132322587,0.05638436509471011,0.0366245143436339,0.13939285610184673,0.03162007148146266,0.0034484357629916127,0.02182412482726337,0.04773019017237209,0.020788928968221158,standing
-0.007781507870100996,0.41626733599676563,-0.029476002986597007,-0.13070452831320267,-0.06418145518967322,0.02855943639593856,0.08348187861281102,0.04790002084541129,0.16701638158278373,0.03824238944732394,0.0030480762256281965,0.02593132811965938,0.059832974797376884,0.03227476665182395,standing
-0.037679254373186574,0.1894960143494826,-0.04765062948507926,-0.1304682395298959,-0.07822514855490165,-0.00869635691052497,0.05578778854400341,0.03760529750272614,0.168988274989675,0.03365461704802411,0.001926971140339171,0.023658736736296614,0.0480100766067437,0.02014015952722814,standing
-0.01591984313371964,0.26548737311174747,-0.03506550806444387,-0.12757962324788102,-0.07209123056322196,0.017945472030366783,0.07610305558817904,0.03992789528317321,0.19812300796527368,0.03384090588109891,0.0018008238099249674,0.022372153654125787,0.04953231398522083,0.02773349568871753,standing
-0.041834279345088744,0.18433142963261878,-0.04803704223197494,-0.13010906950078277,-0.07876381675383513,-0.0156686244946728,0.050947546814200786,0.03454739747968016,0.11949810732896768,0.030266658579733794,0.0017937785905294732,0.02060590372043121,0.04485312442020181,0.01906628495128278,standing
0.0529479788050847,1.1560054870247642,0.016885593655071127,-0.12175402015152778,-0.04172024052332747,0.11053703734674969,0.14259182891041178,0.07892901640114981,0.9131100837428775,0.058226340998605366,0.003085620717781594,0.033425628189475975,0.1068596624879162,0.07697866794836797,standing
0.06071865503769103,1.1371139735068179,0.013492932837157898,-0.130355408325889,-0.04556925578077915,0.11615729501278807,0.15892163611546237,0.07914654304305725,0.46810370680330676,0.05976548459066634,0.00693545912160102,0.03732241693594493,0.10412800250785459,0.061609347704552696,standing
-0.008176437321313202,1.0016338231291704,-0.03778834904516445,-0.13091049099188973,-0.07068333706040286,0.012740436850536614,0.11330427825612989,0.05534997957786074,0.4596762943006344,0.03843200535307989,0.0027911991095712486,0.024606324565133262,0.06286870791408472,0.05669189092258128,standing
-0.02160375714370021,0.6722333745036511,-0.03887599647294356,-0.12619486511919978,-0.06725015349056984,0.005043297342143066,0.07323014487276348,0.04951564125930716,0.27198327515358234,0.03922066545440135,0.0014267750216673675,0.026697945698842485,0.05885323983879946,0.03563511320031012,standing
-0.001909429278364434,0.4622327127277875,-0.024089187776105067,-0.132880390072093,-0.058988555180054955,0.02873187084778387,0.09088461929779874,0.054543166297368315,0.27976696793498096,0.04355571708095709,0.004771851372467266,0.027136877550210145,0.06656167683390551,0.04111949362554612,standing
-0.014433206377461915,0.5903244169780841,-0.029273892819894724,-0.1286018430288109,-0.066314316533507,0.02222815285395042,0.07491542307455924,0.04550747119113544,0.19164223653751736,0.03707919282619464,0.0033903897678673467,0.025570228074897713,0.05677676743350449,0.030363108882646782,standing
0.07152783188239714,0.568547449487881,0.04323207077679453,-0.12156160895966156,-0.01778900100535647,0.1391125808186651,0.11816535028577478,0.09289123788948399,0.5727791989243789,0.07224795050515945,0.009248011823087215,0.04361860791990837,0.11309776897197853,0.07330216223454188,standing
-0.02966906845729018,1.2872251145668785,-0.05538842471953584,-0.13167448479127036,-0.0812244478949801,-0.010661439767478034,0.1034932813415935,0.046483513348411554,0.4473981505990832,0.03636750231875366,0.0024341843687020613,0.02244824716856265,0.056790447227443,0.04267383692037318,standing
0.05483765884271158,1.0988060206692043,0.01580022784670479,-0.12527241082686436,-0.04641483275134911,0.12996385596525892,0.14195995228508926,0.10255350159938352,0.5843289707831938,0.08101739491560409,0.010603745774060657,0.043012937264975036,0.14861750199924362,0.0769402900914312,standing
0.024175314059774845,0.5096681464159347,-0.0029977482840002623,-0.13203358036503227,-0.050053866945805096,0.07174751486996406,0.10513403124681286,0.05939734805401655,0.2637617899361081,0.04793843317555198,0.0025260360462995906,0.03276781003784795,0.07228208887629055,0.0401738610718222,standing
0.028398347580468122,0.5538888968646212,0.006385641806552933,-0.1325482971871692,-0.04045212367908295,0.07409727899042647,0.09945747523962173,0.0681429967115784,0.28815638643230346,0.055386916876167244,0.005870504619450817,0.036500058417029704,0.08711733996359841,0.04503341718731401,standing
0.012711946690135957,0.9080225821003631,-0.019285095842038844,-0.12931373135350666,-0.05916387090608185,0.04774682522138132,0.1124185410029509,0.07136052366771596,0.7181032801692481,0.05102647852126227,0.004192609679278704,0.03477190834581853,0.08249252429780538,0.06712096725265038,standing
-0.008977254692230019,1.0931156044194887,-0.041949639017832364,-0.1316270183950525,-0.07271142312962443,0.010372681722507854,0.11985743251482606,0.05591925225730859,0.5192370208951924,0.03728075511030793,0.004145606996426017,0.02516231929153171,0.06091514631435612,0.058040704160319714,standing
-0.005654389173204398,0.5699881013680708,-0.02243029456960955,-0.12686090063432215,-0.06200822826524203,0.03091587755393721,0.08231003259112346,0.04982398996771075,0.25452034796350487,0.04260156195978049,0.004137512794322917,0.029999349959112367,0.062492391503587354,0.030020900593894683,standing
-0.02213568138331575,0.37537412495009553,-0.03698527307739363,-0.1296273552033527,-0.06960789053118208,0.008447862472522508,0.06727157160373369,0.04861574404463189,0.3040640638339994,0.03819924054787904,0.004299391113012987,0.025765736293260955,0.05612330724402074,0.03927426116314864,standing
-0.006329179620044492,0.6292294159453222,-0.02136034902474975,-0.12656704456934484,-0.06205652879950258,0.028424493149359437,0.08296510865524068,0.06275349222009931,0.22492508931129926,0.05337256413701834,0.003525281184744447,0.033114927798885294,0.08343575681204987,0.04022994481015347,standing
-0.019614236473639142,0.3173255645459638,-0.03264661027274825,-0.13126729895810155,-0.06629453501881244,0.011806580524895999,0.066837482487635,0.045401015474485246,0.1523696580535525,0.040251289699187204,0.003957953618057208,0.028344476800782684,0.058565856584776504,0.025141525806067922,standing
-0.005980294214248551,0.3841620028933738,-0.02483178201573555,-0.13453126922256725,-0.060815126913614265,0.028540274716808853,0.07947350515430986,0.05841952217263618,0.27232528762402164,0.046918939700526796,0.004912349079056861,0.030908635725664987,0.07087664657212724,0.04301304422757073,standing
-0.004056433806363424,0.4421167995753424,-0.022075715920609217,-0.13290225696084637,-0.05868454259419999,0.03759380740804195,0.07692849675194795,0.059227996773629284,0.22026894888216586,0.048716451239334047,0.006467718836815774,0.033743861051279286,0.07657135977145489,0.03771182349729095,standing
-0.0002593104991614901,0.6533451056461017,-0.01912687978211014,-0.13417270262231343,-0.06013663196174096,0.03594191398429641,0.0896087273053224,0.05155215340886486,0.1892124352541344,0.0436879316653775,0.002152372064308157,0.02994790112586415,0.06303611623499997,0.03381777054501433,standing
0.0006856979044362688,0.41392752532123583,-0.01666369513334654,-0.12254864124820242,-0.060257657049398526,0.04097492617190925,0.0789321276329207,0.0553145596436536,0.22883451653113826,0.04828455740108877,0.0017477642876337928,0.03064328494921273,0.06816876274163831,0.035830896544883764,standing
-0.02427979166194107,0.5005401894685495,-0.04410436418768102,-0.12635401766868426,-0.07391693652636443,0.0015651894354189871,0.08005237220695294,0.04439960018909979,0.23714669157317342,0.035562558699864244,0.0040259676377812775,0.024225727720606015,0.05329142855120295,0.033423611406621485,standing
-0.007381882896032007,0.6590881797411203,-0.028418311765500637,-0.13090239883161717,-0.0655593888966014,0.022355091028838293,0.0980365023839729,0.05022377224107872,0.19686167978506916,0.04078435007179246,0.004358638640160265,0.0276421859777873,0.06379716938778579,0.03335603712957757,standing
-0.012191242186742017,0.8139349798432547,-0.028433951616421767,-0.1298232052519847,-0.06720796136798095,0.01986314146262976,0.08318614135355565,0.05458207829524369,0.24529553538673415,0.04338095042357745,0.0012663660951727814,0.02919983757960001,0.06917375569941175,0.036999690190648894,standing
-0.0005452478635365501,0.6030638369294208,-0.018090480029792855,-0.12726721516356956,-0.06259969794879114,0.03576649797867951,0.08837078978586956,0.05579120757604439,0.3018751251862537,0.04623157847510577,0.0034770113228908836,0.029275321828571274,0.07071486073999488,0.03910934951062341,standing
-0.005233234727925411,0.5127168417586601,-0.024701248098553986,-0.12043134108855655,-0.06405651588261348,0.029120478283261496,0.08242062940560217,0.05489719999779701,0.2150461922031688,0.04610462866557357,0.004136626715797961,0.03094567202149627,0.067850015297804,0.03604908203996622,standing
-0.009007062103763994,0.34777568182608876,-0.02266024030769579,-0.13348223380044114,-0.06119034201157861,0.02431199661665117,0.07193729140680293,0.04678629525455483,0.17459752954356253,0.03961791036379886,0.003123790990961785,0.026561181307618316,0.06196068268790669,0.027146907957297055,standing
-0.019866559936043544,0.4334183236791653,-0.03716822832252578,-0.13404748126966787,-0.07367143212847367,0.012978389182596653,0.07614451085332391,0.0516762835061603,0.2749183073941418,0.03986753108693841,0.0022375624951081713,0.02734320883210052,0.06838449259013367,0.03676277566440999,standing
0.007466891888773097,0.4892710380321365,-0.013902522489758644,-0.1236798682902981,-0.05428921807407622,0.04102038568512578,0.0913131756514723,0.06398347967640215,0.3245540888954543,0.05342009120528424,0.00851940463490597,0.0350051158789648,0.07709763959559246,0.04505359654095744,standing
0.039720073806242935,0.6164065390871709,0.009461890069826895,-0.12595160540363295,-0.03667913517113379,0.09196850234264276,0.11084073179290058,0.0764755303999183,0.35028040191814136,0.06200397154595533,0.005365981000479312,0.04127346239223275,0.09731028356898946,0.050903551521183955,standing
0.0550941248523953,0.7278611021591836,0.02407775612330504,-0.12271899617551346,-0.026206001849235723,0.10967109589625512,0.11901889063287573,0.09385645505717881,0.5463679745090775,0.07215925257271272,0.007436609364591223,0.044402126229424826,0.11998641897518632,0.07434613144699237,standing
-0.006858567727498226,0.7983051580373908,-0.03201015432099425,-0.12701798328555752,-0.0653395244052019,0.028352823857592253,0.09576783891281988,0.051316938896410334,0.26467790645296313,0.04388764863328341,0.0024619535342435355,0.02873864720909701,0.062297923274166916,0.035795481280845545,standing
0.005891133058753839,0.4209187103821081,-0.010599709131661375,-0.13010723092789028,-0.053008801179074694,0.043131314702376196,0.08522529380518244,0.05219579790080573,0.21251342971272275,0.04473226572406351,0.005062259932522481,0.03028638434582134,0.06570148580955773,0.030740622238589622,standing
0.027165029408726865,0.6979743236527514,0.004612495471705197,-0.12354620831643004,-0.04610262143998167,0.06832509550544127,0.10883086717157257,0.07362583483981135,0.44005211728296023,0.058990997724938564,0.001507942849347942,0.038433445161749735,0.09223737838187776,0.055725375956999966,standing
0.04155560569903952,0.7605086718382819,0.013879278030623596,-0.12703594647332994,-0.03548040343612119,0.09251296850957846,0.11225661210979457,0.07210006854437317,0.2920974827945247,0.061494680558213666,0.006479095312115879,0.04053161692165273,0.09087429138641692,0.04509734699202626,standing
0.04110637318273415,1.9810624580012568,-0.005156423749812955,-0.13395480150862019,-0.06016257112578494,0.07566796585205908,0.17323200230825045,0.0687680870056977,0.5846327533081292,0.05180245772337675,0.002799745953001702,0.03046136624133923,0.08394183633072835,0.06822984945372197,standing
0.0053847565969470535,0.32871205346680277,-0.005535223174090456,-0.12436371539625636,-0.05341706512547128,0.04923553425062933,0.07478508115090239,0.04892695927634468,0.15967548942709736,0.04629538860713971,0.005492385703423666,0.03013700090487798,0.06205356380466576,0.02433570759605601,standing
0.005746745133911846,0.35992309213050855,-0.007410618228802041,-0.12139635275255435,-0.05476287813939294,0.05304281737019551,0.07940345942272198,0.04506293986645177,0.17994835269558276,0.04056369691814383,0.0039039568411135084,0.026639331328661926,0.05934264035566431,0.02548798192492723,standing
-0.016987679557790743,0.34281723737030034,-0.03810727135788202,-0.13136314206656813,-0.06908050896840093,0.01654423593419653,0.0756743284584823,0.03871079257997702,0.14299655153691218,0.033563029309153815,0.0012036789730822397,0.02155874449493427,0.05000951787142847,0.023212616269409757,standing
-0.05511777311691426,0.13532752160881983,-0.06916074892934046,-0.1303753960933381,-0.08647598495990924,-0.029832470991608906,0.050875181516797034,0.03361365887353461,0.1530830315705143,0.029244920663014644,0.006090740430856236,0.018915700525711284,0.03690247196470896,0.026133967386029997,standing
0.06739444619402785,3.0396690356272704,-0.0145763077576464,-2.1405854163470663,-0.6669593174391759,0.7476935283696462,1.042189218027065,0.4614280283383148,1.6654777399606562,0.38836178935258037,0.04080945653323218,0.26476214784746127,0.6272816651358972,0.27590894981522246,walk_good
0.18934335456636878,3.361654480037769,0.033040651084816464,-1.8036350007266517,-0.45110181168022406,0.6761497991744129,0.8812284795567346,0.42532833111346985,1.2345437275938462,0.3964621054615535,0.04325529585190935,0.26940628545900824,0.5400009775287498,0.20859193420271108,walk_good
0.0529912327738012,2.747790833239898,-0.028686554700938505,-1.7609432070647395,-0.5523320700228318,0.5587087793197694,0.7990408444740462,0.41586315313643185,1.0188254784346882,0.38612926936113257,0.012919420237559081,0.27482732424641493,0.5304352244205809,0.18956816157893686,walk_good
-0.023590101315169438,2.914826876519777,-0.150156347915669,-1.77246330092898,-0.6575749936585885,0.5142934717803659,0.8643819000495913,0.3803411625620711,1.002125284389758,0.34856262853907916,0.030194100733111805,0.2520976055809866,0.48664926202420655,0.17826422901552647,walk_good
0.0001808196131276986,2.9130872665879566,-0.10766602119115065,-1.912590182149693,-0.5839092762800491,0.4583625734504082,0.8369720668792275,0.39211835740719625,1.051930178149129,0.36438797034110376,0.031108686025539126,0.2651774492218906,0.5076454727303753,0.17578822023531676,walk_good
-0.11786922310339171,2.35535183117528,-0.20159962130245934,-1.784343830866132,-0.7000460209646844,0.3327998842647435,0.7724273249627546,0.34381473593505146,1.0546648078084484,0.3110705115283168,0.03643577628639272,0.21927654125478518,0.43941976677966516,0.16737955206441044,walk_good
-0.3624435072214255,2.4947197098511658,-0.4766730323810098,-1.8214033173642377,-0.9005018705825889,0.017992756938320253,0.7619785215542052,0.35088062151405663,0.8043865656553683,0.3162799101614865,0.032800492407936116,0.21527196086151354,0.4644883071052095,0.17022737767905868,walk_good
0.5494698463648822,10.473701672761006,0.2201329946401014,-1.585359149446529,-0.40116237072566735,1.0824892210536992,1.5159867386145216,1.3080461700612005,7.274710979568919,0.9858554529408479,0.01285215340780674,0.5064254724601078,1.7374726161374716,1.0931320840749605,walk_good
-0.1254492247852953,2.7626168131472806,-0.21253389653539168,-1.3506908208680177,-0.5814070011369934,0.22677380923605983,0.6409467065687501,0.5570903850463539,2.0534729440202364,0.3391779365423639,0.020720739491842527,0.2399206157091099,0.5446012972999194,0.5205429435074427,walk_good
-0.37119157172032957,1.664847613946997,-0.476701769136084,-1.4747631818813158,-0.7170284489404203,-0.126962293499719,0.492691365314921,0.49645657917976577,2.4677729305225413,0.26595019657325975,0.018426143477205774,0.17649506590875966,0.4636636630865638,0.5833040657305595,walk_good
-0.35399990793470637,1.6516399246610114,-0.47127886151326004,-1.5058877562319888,-0.7707692583086287,-0.047356281354076435,0.592911302118636,0.5114256326181823,2.371368789531544,0.32408251968835206,0.03905712138780318,0.20984823245379763,0.49955628039368405,0.536281790150997,walk_good
-0.3436708133720448,1.4294743139407682,-0.4467046680286686,-1.4514064650952148,-0.684100061246403,-0.0451556936294043,0.5001111770774685,0.49845732136041704,1.956454928042828,0.2825886297960278,0.014288343701167548,0.1806124354415406,0.49176978320144,0.5212872437018083,walk_good
-0.2912667422068505,1.5632380966051664,-0.3890254124930834,-1.4108734588363128,-0.7049855000562855,0.012586305789001162,0.5852496490991631,0.7354559883263848,2.2295557150261414,0.3475169818002165,0.04945603452441489,0.2274883406672269,1.395019613942698,0.7065617977399079,walk_good
-0.26102981932979086,2.5658719498425233,-0.35404262698167577,-1.378044151995201,-0.6671911377894005,0.028510093210796617,0.5732087113076212,0.5803418354548063,2.097627108944253,0.2982036084551133,0.011761040366500566,0.20660747396287704,0.7122090213738864,0.5875655494723583,walk_good
-0.23120881792738268,1.5606033381294646,-0.3229726721955618,-1.5197701061161524,-0.6161630831524919,0.07822691626848349,0.6245670000622404,0.5126486488398361,2.1422935156967458,0.29084064799290044,0.02378619301724267,0.19971436358216496,0.5240460090621328,0.5234864678260086,walk_good
-0.21104627647637778,1.8651942828645958,-0.3136667661388415,-1.3937641926104263,-0.5703409261725907,0.10543944975224956,0.5380757893563753,0.5130932245098684,2.19102044226378,0.29924794493849816,0.028563955122619916,0.19458774877586588,0.4683644671885528,0.5460135048610069,walk_good
-0.3447787148149788,1.5277391752549259,-0.42857367492817366,-1.5135001884722072,-0.8008006116979823,0.04973400592379429,0.6095113556806341,0.7355561996977557,2.3308971870242066,0.3596588979195463,0.039130342023921745,0.20599743453873112,1.422892203672368,0.6629768357690108,walk_good
-0.37251220203865487,1.6783697002892144,-0.44361232190480826,-1.542415365479096,-0.7697683669481217,-0.05555258801144308,0.5625157301098838,0.5392927138303185,2.261500583577953,0.3312789828633982,0.02923222783116245,0.21394438794287085,0.6842534153938602,0.5160344541137841,walk_good
